frame,obj_index,x_m,y_m,z_m,vel_mps
4,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
4,3,0.19906476140022278,0.6734289526939392,0.08847323060035706,0.0
4,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
4,5,1.4906398057937622,2.327260732650757,-1.117979884147644,0.0
4,6,0.0,0.7064021229743958,0.04423661530017853,0.36546704173088074
5,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
5,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
5,2,0.2004052698612213,0.15066656470298767,0.12198581546545029,0.0
5,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
5,4,1.4906398057937622,2.327260732650757,-1.117979884147644,0.0
5,5,0.13270984590053558,0.6863806843757629,0.11059153825044632,0.12182234972715378
6,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
6,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
6,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
6,3,0.6300365924835205,0.7767612934112549,-0.1260073184967041,0.0
6,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
6,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
6,6,0.13673135638237,0.6983122229576111,0.15951991081237793,0.12182234972715378
6,7,-0.1983945071697235,0.7683786153793335,0.0,-0.7309340834617615
7,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
7,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
7,2,0.2004052698612213,0.15066656470298767,0.12198581546545029,0.0
7,3,0.7037643194198608,0.486768901348114,-0.2815057337284088,0.0
7,4,0.6615384221076965,0.754730224609375,-0.09450548887252808,0.0
7,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
7,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
7,7,-0.068365678191185,0.7245901823043823,-0.045577116310596466,-0.7309340834617615
7,8,0.045577116310596466,0.7188336253166199,0.11394278705120087,-0.36546704173088074
8,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
8,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
8,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
8,3,0.22788557410240173,0.6790837645530701,0.13673135638237,0.0
8,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
8,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
8,6,0.05831190198659897,0.6180328130722046,-0.03887460008263588,-0.4872893989086151
8,7,0.10858078300952911,0.5662302374839783,-0.05429039150476456,-0.24364469945430756
9,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
9,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
9,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
9,3,0.304964542388916,0.6445839405059814,0.23458810150623322,0.0
9,4,0.5670329332351685,0.8280848264694214,-0.09450548887252808,0.0
9,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
9,6,1.4906398057937622,2.327260732650757,-1.117979884147644,0.0
9,7,0.31903982162475586,0.6298882961273193,0.18230846524238586,0.12182234972715378
9,8,0.3016132712364197,0.5594093203544617,-0.10053776204586029,0.7309340834617615
9,9,0.9323201179504395,1.4592238664627075,-1.5060555934906006,-0.9745787978172302
9,10,0.3056347966194153,0.70168536901474,0.2801652252674103,-0.12182234972715378
10,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
10,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
10,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
10,3,0.7037643194198608,0.526648998260498,-0.19705401360988617,0.0
10,4,0.3076455593109131,1.0491403341293335,-0.0341828390955925,0.0
10,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
10,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
10,7,0.4075130522251129,0.5370586514472961,-0.12868833541870117,0.4872893989086151
11,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
11,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
11,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
11,3,0.47118696570396423,0.6145027279853821,0.17359519004821777,0.0
11,4,0.7037643194198608,0.501996636390686,-0.25335514545440674,0.0
11,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
11,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
11,7,0.4202478528022766,0.5149339437484741,-0.2433013916015625,-0.6091117262840271
11,8,0.4101940393447876,0.5747056007385254,-0.18230846524238586,-0.36546704173088074
12,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
12,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
12,2,0.2004052698612213,0.15066656470298767,0.12198581546545029,0.0
12,3,0.6756137609481812,0.5623072385787964,-0.19705401360988617,0.0
12,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
12,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
12,6,0.4463876485824585,0.6561281681060791,0.0,-0.4872893989086151
12,7,0.09651625156402588,1.0168617963790894,-0.12868833541870117,-0.12182234972715378
12,8,0.8686462640762329,0.5373796820640564,-0.12868833541870117,-0.12182234972715378
13,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
13,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
13,2,0.2004052698612213,0.15066656470298767,0.12198581546545029,0.0
13,3,0.691699743270874,0.5756955742835999,-0.20174576342105865,0.0
13,4,0.4725274443626404,0.8701578378677368,-0.18901097774505615,0.0
13,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
13,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
13,7,0.12466681748628616,0.65276700258255,-0.020777802914381027,0.12182234972715378
13,8,0.41019406914711,0.652377724647522,0.04825812578201294,-0.4872893989086151
13,9,0.4443769156932831,0.6771171689033508,0.2091185450553894,-0.24364469945430756
14,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
14,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
14,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
14,3,0.26810067892074585,1.0378085374832153,-0.03351258486509323,0.0
14,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
14,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
14,6,0.23592860996723175,0.6387776732444763,0.08579222112894058,-0.12182234972715378
15,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
15,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
15,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
15,3,0.13270984590053558,0.6895806193351746,0.08847323060035706,0.0
15,4,0.5241368412971497,0.8358713388442993,0.0,0.0
15,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
15,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
16,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
16,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
16,2,0.19169199466705322,0.1678294837474823,0.1132725402712822,0.0
16,3,0.5355311036109924,0.8487975001335144,-0.09450548887252808,0.0
16,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
16,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
16,6,0.3820434808731079,0.7085850834846497,0.12734782695770264,0.12182234972715378
16,7,0.12868833541870117,0.668684184551239,0.08579222112894058,-0.12182234972715378
17,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
17,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
17,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
17,3,0.6756137609481812,0.5392873883247375,-0.25335514545440674,0.0
17,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
17,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
17,6,0.28753799200057983,0.6279418468475342,0.15482816100120544,0.12182234972715378
17,7,0.20107552409172058,0.5896691679954529,-0.16086041927337646,0.36546704173088074
18,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
18,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
18,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
18,3,0.5040292739868164,0.867874026298523,-0.09450548887252808,0.0
18,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
18,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
18,6,0.3538929224014282,0.6093583703041077,0.06635492295026779,0.24364469945430756
18,7,0.3016132712364197,0.5506680011749268,-0.1407528668642044,0.4872893989086151
19,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
19,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
19,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
19,3,0.3740004599094391,0.5169456601142883,-0.18700022995471954,0.0
19,4,0.3076455593109131,1.0491403341293335,-0.0341828390955925,0.0
19,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
19,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
20,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
20,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
20,2,0.19169199466705322,0.1678294837474823,0.1132725402712822,0.0
20,3,0.28954875469207764,0.7153768539428711,-0.02412906289100647,0.0
20,4,0.6300365924835205,0.781220018863678,-0.09450548887252808,0.0
20,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
20,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
20,7,0.17158444225788116,0.635890543460846,-0.19303250312805176,0.12182234972715378
20,8,0.38740548491477966,0.616134524345398,0.045577116310596466,-0.12182234972715378
21,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
21,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
21,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
21,3,0.2433013916015625,0.6642861366271973,0.022118307650089264,0.0
21,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
21,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
21,6,0.06434416770935059,0.6819671988487244,-0.04289611056447029,0.36546704173088074
21,7,0.4443769156932831,0.6771171689033508,0.2091185450553894,-0.24364469945430756
22,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
22,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
22,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
22,3,0.19906476140022278,0.6759667992591858,0.06635492295026779,0.0
22,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
22,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
23,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
23,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
23,2,0.2004052698612213,0.15066656470298767,0.12198581546545029,0.0
23,3,0.1769464612007141,0.6795758008956909,0.08847323060035706,0.0
23,4,0.5355311036109924,0.8534612655639648,-0.031501829624176025,0.0
23,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
23,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
24,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
24,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
24,2,0.19169199466705322,0.1678294837474823,0.1132725402712822,0.0
24,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
24,4,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
24,5,0.36595743894577026,0.7225189208984375,0.2091185450553894,0.12182234972715378
24,6,0.15482816100120544,0.6874489784240723,0.06635492295026779,-0.12182234972715378
25,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
25,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
25,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
25,3,0.22118307650089264,0.6664918065071106,0.08847323060035706,0.0
25,4,0.5241368412971497,0.8353025317192078,-0.030831579118967056,0.0
25,5,0.3351258635520935,1.0181429386138916,-0.03351258486509323,0.0
25,6,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
25,7,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
25,8,0.16622242331504822,0.6271317601203918,-0.1454446166753769,0.12182234972715378
26,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
26,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
26,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
26,3,0.6930402517318726,0.725910484790802,-0.09450548887252808,0.0
26,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
26,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
26,6,0.36461693048477173,0.604648768901825,0.18230846524238586,0.24364469945430756
26,7,0.3418283760547638,0.4311797618865967,-0.4785597324371338,0.24364469945430756
26,8,0.8686462640762329,2.1461305618286133,-0.07238718867301941,0.4872893989086151
26,9,-2.0992283821105957,0.9684746861457825,-0.14477437734603882,0.4872893989086151
27,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
27,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
27,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
27,3,0.3096563220024109,0.630274772644043,-0.08847323060035706,0.0
27,4,0.3016132712364197,1.0269297361373901,-0.06702516973018646,0.0
27,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
27,6,1.397474765777588,2.425870180130005,-1.0248148441314697,0.0
27,7,0.3418283760547638,0.6441547870635986,0.0,0.12182234972715378
28,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
28,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
28,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
28,3,0.6166315674781799,0.7645983099937439,-0.09249474108219147,0.0
28,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
28,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
28,6,0.3418283760547638,0.6425403952598572,0.045577116310596466,-0.12182234972715378
29,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
29,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
29,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
29,3,0.3076455593109131,1.0491403341293335,-0.0341828390955925,0.0
29,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
29,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
29,6,0.27346271276474,0.6725520491600037,0.068365678191185,-0.12182234972715378
30,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
30,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
30,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
30,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
30,4,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
30,5,0.19906476140022278,0.6759667992591858,0.06635492295026779,-0.12182234972715378
31,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
31,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
31,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
31,3,0.3612656891345978,0.9847224950790405,-0.06568466871976852,0.0
31,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
31,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
31,6,0.1769464612007141,0.6795758008956909,0.08847323060035706,-0.12182234972715378
32,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
32,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
32,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
32,3,0.2433013916015625,0.646369457244873,0.15482816100120544,0.0
32,4,0.5549684166908264,0.8104659914970398,-0.09249474108219147,0.0
32,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
32,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
33,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
33,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
33,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
33,3,0.6628789305686951,0.598335862159729,-0.2305665910243988,0.0
33,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
33,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
33,6,0.26139819622039795,0.5792929530143738,-0.10053776204586029,0.36546704173088074
34,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
34,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
34,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
34,3,0.6870080232620239,0.4581885039806366,-0.30228352546691895,0.0
34,4,0.6474631428718567,0.734154224395752,-0.12332631647586823,0.0
34,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
34,6,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
34,7,0.4101940393447876,0.6024977564811707,0.022788558155298233,0.24364469945430756
35,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
35,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
35,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
35,3,0.7037643194198608,0.501996636390686,-0.25335514545440674,0.0
35,4,0.6930402517318726,0.7211098670959473,-0.1260073184967041,0.0
35,5,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
35,6,1.397474765777588,2.425870180130005,-1.0248148441314697,0.0
35,7,0.25737667083740234,0.5990116000175476,-0.21448054909706116,-0.24364469945430756
36,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
36,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
36,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
36,3,0.7037643194198608,0.486768901348114,-0.2815057337284088,0.0
36,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
36,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
36,6,0.1454446166753769,0.6434413194656372,-0.08311121165752411,0.12182234972715378
36,7,0.422258585691452,0.6166588664054871,0.0703764334321022,-0.36546704173088074
36,8,0.6166315674781799,0.7602344751358032,-0.12332631647586823,-0.12182234972715378
37,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
37,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
37,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
37,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
37,4,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
37,5,0.10724027454853058,0.6779078245162964,0.0,0.12182234972715378
37,6,0.25737667083740234,0.6304414868354797,0.08579222112894058,-0.12182234972715378
37,7,0.6032265424728394,0.7437076568603516,-0.12064531445503235,-0.12182234972715378
38,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
38,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
38,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
38,3,0.23592860996723175,0.6315350532531738,0.12868833541870117,0.0
38,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
38,5,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
38,6,-0.06434416770935059,0.6802787780761719,-0.06434416770935059,-0.4872893989086151
38,7,-0.10992128401994705,1.8847570419311523,-2.967874765396118,-0.36546704173088074
38,8,0.6032265424728394,0.751011073589325,-0.060322657227516174,-0.12182234972715378
39,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
39,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
39,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
39,3,0.3538929224014282,0.9619399309158325,-0.09651625156402588,0.0
39,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
39,5,1.397474765777588,2.425870180130005,-1.0248148441314697,0.0
40,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
40,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
40,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
40,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
40,4,1.4906398057937622,2.369762897491455,-1.0248148441314697,0.0
40,5,0.22118307650089264,0.5920641422271729,-0.12064531445503235,0.24364469945430756
40,6,0.26541969180107117,0.6425739526748657,0.13270984590053558,-0.12182234972715378
41,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
41,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
41,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
41,3,0.6193126440048218,0.6319787502288818,-0.1689034402370453,0.0
41,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
41,5,0.32172083854675293,0.6058838367462158,0.021448055282235146,0.24364469945430756
42,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
42,1,-0.013405034318566322,0.006567087490111589,0.040215104818344116,0.0
42,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
42,3,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
42,4,1.397474765777588,2.425870180130005,-1.0248148441314697,0.0
42,5,0.2412906289100647,0.5361595153808594,-0.26139819622039795,-0.36546704173088074
42,6,0.27882471680641174,0.6032205820083618,-0.17158444225788116,-0.12182234972715378
43,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
43,1,-0.013405034318566322,0.01221256610006094,0.03887460008263588,0.0
43,2,0.19169199466705322,0.16160713136196136,0.12198581546545029,0.0
43,3,0.1407528668642044,0.6161578893661499,-0.12064531445503235,0.0
43,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
43,5,1.4906398057937622,2.327260732650757,-1.117979884147644,0.0
44,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
44,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
44,2,0.2004052698612213,0.1573222279548645,0.1132725402712822,0.0
44,3,0.16622242331504822,0.6434413194656372,-0.020777802914381027,0.0
44,4,-1.4799158573150635,1.3785277605056763,0.3860650062561035,0.0
44,5,1.397474765777588,2.425870180130005,-1.0248148441314697,0.0
44,6,0.22118307650089264,0.6028913855552673,-0.040215104818344116,-0.24364469945430756
44,7,0.7238718867301941,0.6268914341926575,-0.12064531445503235,-0.12182234972715378
45,0,0.00938352383673191,0.01551744993776083,0.03887460008263588,0.0
45,1,-0.014745538122951984,0.010555134154856205,0.03887460008263588,0.0
